from;BB_bus_el;BB_storage_battery_lithium_ion;BB_storage_battery_lithium_ion;BB_bus_el;BB_storage_pumped_hydro;BB_storage_pumped_hydro
to;BB_storage_battery_lithium_ion;BB_bus_el;nan;BB_storage_pumped_hydro;BB_bus_el;nan
type;flow;flow;capacity;flow;flow;capacity
timeindex;;;;;;
2014-01-01 00:00:00;0.0;32.727196;117.2728;1e-06;0.0;0.000295
2014-01-01 01:00:00;0.0;34.411012;82.861792;1e-06;0.0;0.000296
2014-01-01 02:00:00;0.0;37.145329;45.716463;1e-06;0.0;0.000297
2014-01-01 03:00:00;0.0;32.878888;12.837575;1e-06;0.0;0.000298
2014-01-01 04:00:00;0.0;12.837575;0.0;1e-06;0.0;0.000299
2014-01-01 05:00:00;0.0;0.0;0.0;1e-06;0.0;0.0003
2014-01-01 06:00:00;0.0;0.0;0.0;1e-06;0.0;0.000301
2014-01-01 07:00:00;0.0;0.0;0.0;1e-06;0.0;0.000302
2014-01-01 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000303
2014-01-01 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000304
2014-01-01 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000305
2014-01-01 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000306
2014-01-01 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000307
2014-01-01 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.000308
2014-01-01 14:00:00;0.0;0.0;0.0;1e-06;0.0;0.000309
2014-01-01 15:00:00;9.460429;0.0;9.460429;1e-06;0.0;0.00031
2014-01-01 16:00:00;57.435466;0.0;66.895895;1e-06;0.0;0.000311
2014-01-01 17:00:00;22.885428;0.0;89.781323;1e-06;0.0;0.000312
2014-01-01 18:00:00;0.0;27.319991;62.461332;1e-06;0.0;0.000313
2014-01-01 19:00:00;0.0;27.508238;34.953094;1e-06;0.0;0.000314
2014-01-01 20:00:00;0.0;20.161333;14.791762;1e-06;0.0;0.000315
2014-01-01 21:00:00;0.0;10.069314;4.7224473;1e-06;0.0;0.000316
2014-01-01 22:00:00;0.0;4.7224473;0.0;1e-06;0.0;0.000317
2014-01-01 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000318
2014-01-02 00:00:00;0.0;0.0;0.0;1e-06;0.0;0.000319
2014-01-02 01:00:00;0.0;0.0;0.0;1e-06;0.0;0.00032
2014-01-02 02:00:00;0.0;0.0;0.0;1e-06;0.0;0.000321
2014-01-02 03:00:00;0.0;0.0;0.0;1e-06;0.0;0.000322
2014-01-02 04:00:00;0.0;0.0;0.0;1e-06;0.0;0.000323
2014-01-02 05:00:00;0.0;0.0;0.0;1e-06;0.0;0.000324
2014-01-02 06:00:00;0.0;0.0;0.0;1e-06;0.0;0.000325
2014-01-02 07:00:00;0.0;0.0;0.0;1e-06;0.0;0.000326
2014-01-02 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000327
2014-01-02 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000328
2014-01-02 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000329
2014-01-02 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.00033
2014-01-02 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000331
2014-01-02 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.000332
2014-01-02 14:00:00;28.035764;0.0;28.035764;1e-06;0.0;0.000333
2014-01-02 15:00:00;70.938342;0.0;98.974106;1e-06;0.0;0.000334
2014-01-02 16:00:00;45.190466;0.0;144.16457;1e-06;0.0;0.000335
2014-01-02 17:00:00;5.8354283;0.0;150.0;1e-06;0.0;0.000336
2014-01-02 18:00:00;0.0;31.794991;118.20501;1e-06;0.0;0.000337
2014-01-02 19:00:00;0.0;33.068238;85.136771;1e-06;0.0;0.000338
2014-01-02 20:00:00;0.0;28.356333;56.780438;1e-06;0.0;0.000339
2014-01-02 21:00:00;0.0;19.814314;36.966124;1e-06;0.0;0.00034
2014-01-02 22:00:00;0.0;15.862447;21.103677;1e-06;0.0;0.000341
2014-01-02 23:00:00;0.0;8.4461498;12.657527;1e-06;0.0;0.000342
2014-01-03 00:00:00;0.0;2.1721961;10.485331;1e-06;0.0;0.000343
2014-01-03 01:00:00;1.568988;0.0;12.054319;1e-06;0.0;0.000344
2014-01-03 02:00:00;0.38467095;0.0;12.43899;1e-06;0.0;0.000345
2014-01-03 03:00:00;0.0;0.46388759;11.975102;1e-06;0.0;0.000346
2014-01-03 04:00:00;0.0;4.1041071;7.8709951;1e-06;0.0;0.000347
2014-01-03 05:00:00;0.0;7.8709951;0.0;1e-06;0.0;0.000348
2014-01-03 06:00:00;0.0;0.0;0.0;1e-06;0.0;0.000349
2014-01-03 07:00:00;0.0;0.0;0.0;1e-06;0.0;0.00035
2014-01-03 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000351
2014-01-03 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000352
2014-01-03 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000353
2014-01-03 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000354
2014-01-03 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000355
2014-01-03 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.000356
2014-01-03 14:00:00;10.985764;0.0;10.985764;1e-06;0.0;0.000357
2014-01-03 15:00:00;67.218342;0.0;78.204106;1e-06;0.0;0.000358
2014-01-03 16:00:00;52.010466;0.0;130.21457;1e-06;0.0;0.000359
2014-01-03 17:00:00;19.785428;0.0;150.0;1e-06;0.0;0.00036
2014-01-03 18:00:00;0.0;35.534991;114.46501;1e-06;0.0;0.000361
2014-01-03 19:00:00;0.0;37.118238;77.346771;1e-06;0.0;0.000362
2014-01-03 20:00:00;0.0;31.166333;46.180438;1e-06;0.0;0.000363
2014-01-03 21:00:00;0.0;21.074314;25.106124;1e-06;0.0;0.000364
2014-01-03 22:00:00;0.0;15.727447;9.3786767;1e-06;0.0;0.000365
2014-01-03 23:00:00;0.0;7.3811498;1.9975269;1e-06;0.0;0.000366
2014-01-04 00:00:00;2.4382673;0.0;4.4357942;1e-06;0.0;0.000367
2014-01-04 01:00:00;4.5330478;0.0;8.968842;1e-06;0.0;0.000368
2014-01-04 02:00:00;8.656538;0.0;17.62538;1e-06;0.0;0.000369
2014-01-04 03:00:00;8.036538;0.0;25.661918;1e-06;0.0;0.00037
2014-01-04 04:00:00;3.1500966;0.0;28.812015;1e-06;0.0;0.000371
2014-01-04 05:00:00;0.0;9.3163693;19.495645;1e-06;0.0;0.000372
2014-01-04 06:00:00;0.0;6.3746077;13.121038;1e-06;0.0;0.000373
2014-01-04 07:00:00;0.0;13.121038;0.0;1e-06;0.0;0.000374
2014-01-04 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000375
2014-01-04 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000376
2014-01-04 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000377
2014-01-04 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000378
2014-01-04 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000379
2014-01-04 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.00038
2014-01-04 14:00:00;43.177857;0.0;43.177857;1e-06;0.0;0.000381
2014-01-04 15:00:00;52.618893;0.0;95.79675;1e-06;0.0;0.000382
2014-01-04 16:00:00;41.400692;0.0;137.19744;1e-06;0.0;0.000383
2014-01-04 17:00:00;12.802559;0.0;150.0;1e-06;0.0;0.000384
2014-01-04 18:00:00;0.0;42.003413;107.99659;1e-06;0.0;0.000385
2014-01-04 19:00:00;0.0;42.132655;65.863932;1e-06;0.0;0.000386
2014-01-04 20:00:00;0.0;31.250674;34.613258;1e-06;0.0;0.000387
2014-01-04 21:00:00;0.0;17.023525;17.589733;1e-06;0.0;0.000388
2014-01-04 22:00:00;0.0;2.4830547;15.106678;1e-06;0.0;0.000389
2014-01-04 23:00:00;4.382227;0.0;19.488905;1e-06;0.0;0.00039
2014-01-05 00:00:00;13.288267;0.0;32.777172;1e-06;0.0;0.000391
2014-01-05 01:00:00;14.763048;0.0;47.54022;1e-06;0.0;0.000392
2014-01-05 02:00:00;16.096538;0.0;63.636758;1e-06;0.0;0.000393
2014-01-05 03:00:00;9.121538;0.0;72.758296;1e-06;0.0;0.000394
2014-01-05 04:00:00;0.0;4.1349034;68.623393;1e-06;0.0;0.000395
2014-01-05 05:00:00;0.0;14.17541;54.447982;1e-06;0.0;0.000396
2014-01-05 06:00:00;0.0;17.487667;36.960315;1e-06;0.0;0.000397
2014-01-05 07:00:00;0.0;31.101038;5.8592778;1e-06;0.0;0.000398
2014-01-05 08:00:00;0.0;5.8592778;0.0;1e-06;0.0;0.000399
2014-01-05 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.0004
2014-01-05 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000401
2014-01-05 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000402
2014-01-05 12:00:00;15.469854;0.0;15.469854;1e-06;0.0;0.000403
2014-01-05 13:00:00;48.263536;0.0;63.73339;1e-06;0.0;0.000404
2014-01-05 14:00:00;41.382026;0.0;105.11542;1e-06;0.0;0.000405
2014-01-05 15:00:00;29.058893;0.0;134.17431;1e-06;0.0;0.000406
2014-01-05 16:00:00;15.825692;0.0;150.0;1e-06;0.0;0.000407
2014-01-05 17:00:00;0.0;0.0;150.0;1e-06;0.0;0.000408
2014-01-05 18:00:00;0.0;41.363413;108.63659;1e-06;0.0;0.000409
2014-01-05 19:00:00;0.0;37.772655;70.863932;1e-06;0.0;0.00041
2014-01-05 20:00:00;0.0;27.975674;42.888258;1e-06;0.0;0.000411
2014-01-05 21:00:00;0.0;14.988525;27.899733;1e-06;0.0;0.000412
2014-01-05 22:00:00;0.94694534;0.0;28.846678;1e-06;0.0;0.000413
2014-01-05 23:00:00;8.742227;0.0;37.588905;1e-06;0.0;0.000414
2014-01-06 00:00:00;15.633267;0.0;53.222172;1e-06;0.0;0.000415
2014-01-06 01:00:00;12.923048;0.0;66.14522;1e-06;0.0;0.000416
2014-01-06 02:00:00;12.086538;0.0;78.231758;1e-06;0.0;0.000417
2014-01-06 03:00:00;8.211538;0.0;86.443296;1e-06;0.0;0.000418
2014-01-06 04:00:00;0.38009656;0.0;86.823393;1e-06;0.0;0.000419
2014-01-06 05:00:00;0.0;17.356369;69.467023;1e-06;0.0;0.00042
2014-01-06 06:00:00;0.0;27.717667;41.749357;1e-06;0.0;0.000421
2014-01-06 07:00:00;0.0;41.749357;0.0;1e-06;0.0;0.000422
2014-01-06 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000423
2014-01-06 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000424
2014-01-06 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000425
2014-01-06 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000426
2014-01-06 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000427
2014-01-06 13:00:00;2.4158308;0.0;2.4158308;1e-06;0.0;0.000428
2014-01-06 14:00:00;53.162026;0.0;55.577857;1e-06;0.0;0.000429
2014-01-06 15:00:00;47.503893;0.0;103.08175;1e-06;0.0;0.00043
2014-01-06 16:00:00;36.905692;0.0;139.98744;1e-06;0.0;0.000431
2014-01-06 17:00:00;10.012559;0.0;150.0;1e-06;0.0;0.000432
2014-01-06 18:00:00;0.0;39.988413;110.01159;1e-06;0.0;0.000433
2014-01-06 19:00:00;0.0;40.582655;69.428932;1e-06;0.0;0.000434
2014-01-06 20:00:00;0.0;33.265674;36.163258;1e-06;0.0;0.000435
2014-01-06 21:00:00;0.0;23.378525;12.784733;1e-06;0.0;0.000436
2014-01-06 22:00:00;0.0;12.784733;0.0;1e-06;0.0;0.000437
2014-01-06 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000438
2014-01-07 00:00:00;7.5532673;0.0;7.5532673;1e-06;0.0;0.000439
2014-01-07 01:00:00;12.283048;0.0;19.836315;1e-06;0.0;0.00044
2014-01-07 02:00:00;15.941538;0.0;35.777853;1e-06;0.0;0.000441
2014-01-07 03:00:00;13.306538;0.0;49.084391;1e-06;0.0;0.000442
2014-01-07 04:00:00;7.0250966;0.0;56.109488;1e-06;0.0;0.000443
2014-01-07 05:00:00;0.0;7.1463693;48.963118;1e-06;0.0;0.000444
2014-01-07 06:00:00;0.0;17.507667;31.455452;1e-06;0.0;0.000445
2014-01-07 07:00:00;0.0;31.455452;0.0;1e-06;0.0;0.000446
2014-01-07 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000447
2014-01-07 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000448
2014-01-07 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000449
2014-01-07 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.00045
2014-01-07 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000451
2014-01-07 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.000452
2014-01-07 14:00:00;16.207857;0.0;16.207857;1e-06;0.0;0.000453
2014-01-07 15:00:00;61.763893;0.0;77.97175;1e-06;0.0;0.000454
2014-01-07 16:00:00;50.235692;0.0;128.20744;1e-06;0.0;0.000455
2014-01-07 17:00:00;21.792559;0.0;150.0;1e-06;0.0;0.000456
2014-01-07 18:00:00;0.0;32.393413;117.60659;1e-06;0.0;0.000457
2014-01-07 19:00:00;0.0;34.227655;83.378932;1e-06;0.0;0.000458
2014-01-07 20:00:00;0.0;28.305674;55.073258;1e-06;0.0;0.000459
2014-01-07 21:00:00;0.0;18.728525;36.344733;1e-06;0.0;0.00046
2014-01-07 22:00:00;0.0;8.8380547;27.506678;1e-06;0.0;0.000461
2014-01-07 23:00:00;0.0;5.227773;22.278905;1e-06;0.0;0.000462
2014-01-08 00:00:00;1.1982673;0.0;23.477172;1e-06;0.0;0.000463
2014-01-08 01:00:00;0.65804778;0.0;24.13522;1e-06;0.0;0.000464
2014-01-08 02:00:00;3.076538;0.0;27.211758;1e-06;0.0;0.000465
2014-01-08 03:00:00;12.623219;0.0;39.834977;1e-06;0.0;0.000466
2014-01-08 04:00:00;9.3700966;0.0;49.205074;1e-06;0.0;0.000467
2014-01-08 05:00:00;0.0;7.5913693;41.613704;1e-06;0.0;0.000468
2014-01-08 06:00:00;0.0;18.107667;23.506038;1e-06;0.0;0.000469
2014-01-08 07:00:00;0.0;23.506038;0.0;1e-06;0.0;0.00047
2014-01-08 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000471
2014-01-08 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000472
2014-01-08 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000473
2014-01-08 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000474
2014-01-08 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000475
2014-01-08 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.000476
2014-01-08 14:00:00;35.892857;0.0;35.892857;1e-06;0.0;0.000477
2014-01-08 15:00:00;59.438893;0.0;95.33175;1e-06;0.0;0.000478
2014-01-08 16:00:00;45.120692;0.0;140.45244;1e-06;0.0;0.000479
2014-01-08 17:00:00;9.5475588;0.0;150.0;1e-06;0.0;0.00048
2014-01-08 18:00:00;0.0;29.293413;120.70659;1e-06;0.0;0.000481
2014-01-08 19:00:00;0.0;26.787655;93.918932;1e-06;0.0;0.000482
2014-01-08 20:00:00;0.0;19.780674;74.138258;1e-06;0.0;0.000483
2014-01-08 21:00:00;0.0;11.443525;62.694733;1e-06;0.0;0.000484
2014-01-08 22:00:00;0.0;2.4830547;60.211678;1e-06;0.0;0.000485
2014-01-08 23:00:00;0.0;0.88777295;59.323905;1e-06;0.0;0.000486
2014-01-09 00:00:00;0.0;3.5871961;55.736709;1e-06;0.0;0.000487
2014-01-09 01:00:00;0.0;7.441012;48.295697;1e-06;0.0;0.000488
2014-01-09 02:00:00;0.0;12.655329;35.640368;1e-06;0.0;0.000489
2014-01-09 03:00:00;0.0;15.673888;19.96648;1e-06;0.0;0.00049
2014-01-09 04:00:00;0.0;5.9604175;14.006063;1e-06;0.0;0.000491
2014-01-09 05:00:00;0.0;3.6091827;10.39688;1e-06;0.0;0.000492
2014-01-09 06:00:00;0.0;1.1441449;9.2527351;1e-06;0.0;0.000493
2014-01-09 07:00:00;0.0;9.2527351;0.0;1e-06;0.0;0.000494
2014-01-09 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000495
2014-01-09 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000496
2014-01-09 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000497
2014-01-09 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000498
2014-01-09 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000499
2014-01-09 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.0005
2014-01-09 14:00:00;54.075764;0.0;54.075764;1e-06;0.0;0.000501
2014-01-09 15:00:00;65.203342;0.0;119.27911;1e-06;0.0;0.000502
2014-01-09 16:00:00;29.690466;0.0;148.96957;1e-06;0.0;0.000503
2014-01-09 17:00:00;1.0304283;0.0;150.0;1e-06;0.0;0.000504
2014-01-09 18:00:00;0.0;33.519991;116.48001;1e-06;0.0;0.000505
2014-01-09 19:00:00;0.0;32.003238;84.476771;1e-06;0.0;0.000506
2014-01-09 20:00:00;0.0;25.586333;58.890438;1e-06;0.0;0.000507
2014-01-09 21:00:00;0.0;13.944314;44.946124;1e-06;0.0;0.000508
2014-01-09 22:00:00;0.0;5.9624473;38.983677;1e-06;0.0;0.000509
2014-01-09 23:00:00;5.3288502;0.0;44.312527;1e-06;0.0;0.00051
2014-01-10 00:00:00;12.997804;0.0;57.310331;1e-06;0.0;0.000511
2014-01-10 01:00:00;14.878988;0.0;72.189319;1e-06;0.0;0.000512
2014-01-10 02:00:00;8.734671;0.0;80.92399;1e-06;0.0;0.000513
2014-01-10 03:00:00;2.3061124;0.0;83.230102;1e-06;0.0;0.000514
2014-01-10 04:00:00;0.0;4.5891071;78.640995;1e-06;0.0;0.000515
2014-01-10 05:00:00;0.0;15.099183;63.541812;1e-06;0.0;0.000516
2014-01-10 06:00:00;0.0;18.214145;45.327667;1e-06;0.0;0.000517
2014-01-10 07:00:00;0.0;34.072735;11.254932;1e-06;0.0;0.000518
2014-01-10 08:00:00;0.0;11.254932;0.0;1e-06;0.0;0.000519
2014-01-10 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.00052
2014-01-10 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000521
2014-01-10 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000522
2014-01-10 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000523
2014-01-10 13:00:00;0.0;0.0;0.0;1e-06;0.0;0.000524
2014-01-10 14:00:00;10.658101;0.0;10.658101;1e-06;0.0;0.000525
2014-01-10 15:00:00;61.793342;0.0;72.451443;1e-06;0.0;0.000526
2014-01-10 16:00:00;46.585466;0.0;119.03691;1e-06;0.0;0.000527
2014-01-10 17:00:00;16.995428;0.0;136.03234;1e-06;0.0;0.000528
2014-01-10 18:00:00;0.0;31.969991;104.06235;1e-06;0.0;0.000529
2014-01-10 19:00:00;0.0;31.693238;72.369108;1e-06;0.0;0.00053
2014-01-10 20:00:00;0.0;24.966333;47.402775;1e-06;0.0;0.000531
2014-01-10 21:00:00;0.0;14.409314;32.993461;1e-06;0.0;0.000532
2014-01-10 22:00:00;0.0;8.4424473;24.551014;1e-06;0.0;0.000533
2014-01-10 23:00:00;0.98885022;0.0;25.539864;1e-06;0.0;0.000534
2014-01-11 00:00:00;11.428267;0.0;36.968131;1e-06;0.0;0.000535
2014-01-11 01:00:00;13.368048;0.0;50.336179;1e-06;0.0;0.000536
2014-01-11 02:00:00;15.166538;0.0;65.502717;1e-06;0.0;0.000537
2014-01-11 03:00:00;10.361538;0.0;75.864255;1e-06;0.0;0.000538
2014-01-11 04:00:00;1.7550966;0.0;77.619352;1e-06;0.0;0.000539
2014-01-11 05:00:00;0.0;13.346369;64.272982;1e-06;0.0;0.00054
2014-01-11 06:00:00;0.0;23.397667;40.875315;1e-06;0.0;0.000541
2014-01-11 07:00:00;0.0;34.996038;5.8792778;1e-06;0.0;0.000542
2014-01-11 08:00:00;0.0;5.8792778;0.0;1e-06;0.0;0.000543
2014-01-11 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000544
2014-01-11 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000545
2014-01-11 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000546
2014-01-11 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000547
2014-01-11 13:00:00;25.44839;0.0;25.44839;1e-06;0.0;0.000548
2014-01-11 14:00:00;54.092026;0.0;79.540415;1e-06;0.0;0.000549
2014-01-11 15:00:00;42.078893;0.0;121.61931;1e-06;0.0;0.00055
2014-01-11 16:00:00;28.380692;0.0;150.0;1e-06;0.0;0.000551
2014-01-11 17:00:00;0.0;0.0;150.0;1e-06;0.0;0.000552
2014-01-11 18:00:00;0.0;39.503413;110.49659;1e-06;0.0;0.000553
2014-01-11 19:00:00;0.0;39.167655;71.328932;1e-06;0.0;0.000554
2014-01-11 20:00:00;0.0;31.385674;39.943258;1e-06;0.0;0.000555
2014-01-11 21:00:00;0.0;21.498525;18.444733;1e-06;0.0;0.000556
2014-01-11 22:00:00;0.0;9.1280547;9.3166779;1e-06;0.0;0.000557
2014-01-11 23:00:00;0.0;1.332773;7.983905;1e-06;0.0;0.000558
2014-01-12 00:00:00;7.4182673;0.0;15.402172;1e-06;0.0;0.000559
2014-01-12 01:00:00;8.5830478;0.0;23.98522;1e-06;0.0;0.00056
2014-01-12 02:00:00;11.001538;0.0;34.986758;1e-06;0.0;0.000561
2014-01-12 03:00:00;7.901538;0.0;42.888296;1e-06;0.0;0.000562
2014-01-12 04:00:00;2.0850966;0.0;44.973393;1e-06;0.0;0.000563
2014-01-12 05:00:00;0.0;9.4513693;35.522023;1e-06;0.0;0.000564
2014-01-12 06:00:00;0.0;14.697667;20.824357;1e-06;0.0;0.000565
2014-01-12 07:00:00;0.0;20.824357;0.0;1e-06;0.0;0.000566
2014-01-12 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000567
2014-01-12 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000568
2014-01-12 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000569
2014-01-12 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.00057
2014-01-12 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000571
2014-01-12 13:00:00;21.635831;0.0;21.635831;1e-06;0.0;0.000572
2014-01-12 14:00:00;53.937026;0.0;75.572857;1e-06;0.0;0.000573
2014-01-12 15:00:00;40.218893;0.0;115.79175;1e-06;0.0;0.000574
2014-01-12 16:00:00;30.550692;0.0;146.34244;1e-06;0.0;0.000575
2014-01-12 17:00:00;3.6575588;0.0;150.0;1e-06;0.0;0.000576
2014-01-12 18:00:00;0.0;44.173413;105.82659;1e-06;0.0;0.000577
2014-01-12 19:00:00;0.0;43.527655;62.298932;1e-06;0.0;0.000578
2014-01-12 20:00:00;0.0;35.435674;26.863258;1e-06;0.0;0.000579
2014-01-12 21:00:00;0.0;23.533525;3.3297326;1e-06;0.0;0.00058
2014-01-12 22:00:00;0.0;3.3297326;0.0;1e-06;0.0;0.000581
2014-01-12 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000582
2014-01-13 00:00:00;7.7082673;0.0;7.7082673;1e-06;0.0;0.000583
2014-01-13 01:00:00;10.423048;0.0;18.131315;1e-06;0.0;0.000584
2014-01-13 02:00:00;12.841538;0.0;30.972853;1e-06;0.0;0.000585
2014-01-13 03:00:00;8.811538;0.0;39.784391;1e-06;0.0;0.000586
2014-01-13 04:00:00;0.67009656;0.0;40.454488;1e-06;0.0;0.000587
2014-01-13 05:00:00;0.0;11.705783;28.748704;1e-06;0.0;0.000588
2014-01-13 06:00:00;0.0;7.8776669;20.871038;1e-06;0.0;0.000589
2014-01-13 07:00:00;0.0;20.871038;0.0;1e-06;0.0;0.00059
2014-01-13 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000591
2014-01-13 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000592
2014-01-13 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000593
2014-01-13 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000594
2014-01-13 12:00:00;0.0;0.0;0.0;1e-06;0.0;0.000595
2014-01-13 13:00:00;51.02339;0.0;51.02339;1e-06;0.0;0.000596
2014-01-13 14:00:00;46.497026;0.0;97.520415;1e-06;0.0;0.000597
2014-01-13 15:00:00;33.088893;0.0;130.60931;1e-06;0.0;0.000598
2014-01-13 16:00:00;19.390692;0.0;150.0;1e-06;0.0;0.000599
2014-01-13 17:00:00;0.0;0.0;150.0;1e-06;0.0;0.0006
2014-01-13 18:00:00;0.0;48.183413;101.81659;1e-06;0.0;0.000601
2014-01-13 19:00:00;0.0;49.087655;52.728932;1e-06;0.0;0.000602
2014-01-13 20:00:00;0.0;39.600674;13.128258;1e-06;0.0;0.000603
2014-01-13 21:00:00;0.0;13.128258;0.0;1e-06;0.0;0.000604
2014-01-13 22:00:00;0.0;0.0;0.0;1e-06;0.0;0.000605
2014-01-13 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.000606
2014-01-14 00:00:00;0.0;0.0;0.0;1e-06;0.0;0.000607
2014-01-14 01:00:00;0.0;0.0;0.0;1e-06;0.0;0.000608
2014-01-14 02:00:00;0.90653802;0.0;0.90653802;1e-06;0.0;0.000609
2014-01-14 03:00:00;17.383439;0.0;18.289977;1e-06;0.0;0.00061
2014-01-14 04:00:00;13.245097;0.0;31.535074;1e-06;0.0;0.000611
2014-01-14 05:00:00;0.0036307073;0.0;31.538704;1e-06;0.0;0.000612
2014-01-14 06:00:00;0.0;9.7376669;21.801038;1e-06;0.0;0.000613
2014-01-14 07:00:00;0.0;21.801038;0.0;1e-06;0.0;0.000614
2014-01-14 08:00:00;0.0;0.0;0.0;1e-06;0.0;0.000615
2014-01-14 09:00:00;0.0;0.0;0.0;1e-06;0.0;0.000616
2014-01-14 10:00:00;0.0;0.0;0.0;1e-06;0.0;0.000617
2014-01-14 11:00:00;0.0;0.0;0.0;1e-06;0.0;0.000618
2014-01-14 12:00:00;21.049854;0.0;21.049854;1e-06;0.0;0.000619
2014-01-14 13:00:00;42.528536;0.0;63.57839;1e-06;0.0;0.00062
2014-01-14 14:00:00;40.297026;0.0;103.87542;1e-06;0.0;0.000621
2014-01-14 15:00:00;29.058893;0.0;132.93431;1e-06;0.0;0.000622
2014-01-14 16:00:00;17.065692;0.0;150.0;1e-06;0.0;0.000623
2014-01-14 17:00:00;0.0;0.0;150.0;1e-06;0.0;0.000624
2014-01-14 18:00:00;0.0;45.083413;104.91659;1e-06;0.0;0.000625
2014-01-14 19:00:00;0.0;43.817655;61.098932;1e-06;0.0;0.000626
2014-01-14 20:00:00;0.0;36.500674;24.598258;1e-06;0.0;0.000627
2014-01-14 21:00:00;0.0;24.598258;0.0;1e-06;0.0;0.000628
2014-01-14 22:00:00;0.0;0.0;0.0;1e-06;0.0;0.000629
2014-01-14 23:00:00;0.0;0.0;0.0;1e-06;0.0;0.00063
2014-01-15 00:00:00;2.3032673;0.0;2.3032673;1e-06;0.0;0.000631
2014-01-15 01:00:00;1.9180478;0.0;4.2213151;1e-06;0.0;0.000632
2014-01-15 02:00:00;18.601402;0.0;22.822717;1e-06;0.0;0.000633
2014-01-15 03:00:00;18.766538;0.0;41.589255;1e-06;0.0;0.000634
2014-01-15 04:00:00;7.5250966;0.0;49.114352;1e-06;0.0;0.000635
